FBID	logFC_ActVsCs	logCPM_ActVsCs	LR_ActVsCs	PValue_ActVsCs	logFC_RepVsCs	logCPM_RepVsCs	LR_RepVsCs	PValue_RepVsCs
CG6785	3.76517417757026	4.90724767274648	73.1570552748896	1.19732804441123e-17	1.97675727490487	4.90724767274648	22.4788874977968	2.12466022024332e-06
CG6790	2.39293856190298	2.55994149213424	15.882066836539	6.74144849604026e-05	1.22396132318739	2.55994149213424	4.27346160943357	0.0387119914670848
CG6791	-0.348856511577137	6.02502656565967	1.7926227792776	0.180606929741913	0.0173708003379002	6.02502656565967	0.0044676187962267	0.94670888150574
CG6805	-1.31375415256883	5.24319455106499	20.1212853243527	7.26832666170741e-06	0.0337463294099215	5.24319455106499	0.0139830824314799	0.905869506787389
CG6808	-0.704156263249762	4.63722431047423	6.42267578211531	0.0112672269386873	-0.323801487212859	4.63722431047423	1.37716128588279	0.24058527600033
CG6812	-0.115605753240931	4.19809533030024	0.139565021485211	0.708713823212338	-0.124626174733479	4.19809533030024	0.161692996825925	0.687602575123797
CG6813	-1.36221873371432	1.20875444940903	5.07703379967696	0.0242448134516439	-0.894440501903977	1.20875444940903	2.2719119177358	0.131737293835942
CG6830	0.135662027132302	1.7713597301714	0.0575128739062185	0.810471027595888	1.49917083641569	1.7713597301714	7.23162037265073	0.00716305256315846
CG6833	-0.306845468657881	3.97806754920057	1.02265342470233	0.311890435171365	-0.0435710598724916	3.97806754920057	0.0207679077876151	0.885413017370973
CG6841	0.0541822829600624	5.90886999975653	0.0270815142137053	0.869286680484656	-0.35508053744959	5.90886999975653	1.15608861298762	0.282278207170724
CG6843	-0.283933339905206	5.29707684842473	0.830723786461448	0.362063322087218	-0.196988035716112	5.29707684842473	0.400141341027465	0.527016271512553
CG6845	-1.62148246134231	4.60961597003553	16.1022372476393	6.00130975312322e-05	-0.885120119917189	4.60961597003553	5.00034237558974	0.0253423051078998
CG6847	1.17058745676339	1.92071551318817	5.96034955876402	0.0146311400291373	-0.0415263494313951	1.92071551318817	0.00708974376448168	0.932896928291923
CG6852	0.393752201753238	1.67877441058378	0.565045734894472	0.452234353169199	-0.339267410143372	1.67877441058378	0.401269672779121	0.52643427247468
CG6878	-0.738304284317261	4.64773065154913	6.54302955837424	0.0105295884652577	-0.411531064377212	4.64773065154913	2.05765985161448	0.151442590710468
CG6891	-0.499856640454655	9.0553084728974	2.74782004630772	0.0973871247624136	-0.319426101371373	9.0553084728974	1.12548259062703	0.288740965741382
CG6901	0.393830649427374	2.53304923897457	1.06613150893818	0.301820884034539	-0.467833063515193	2.53304923897457	1.42284827967474	0.232935158594857
CG6903	-0.0167099472914464	4.02564106535814	0.00346247193500293	0.953077339530939	-0.58573697107195	4.02564106535814	4.12746441915593	0.0421925245061625
CG6907	-1.02088129733467	5.34418827334903	13.9457909932534	0.000188158468065786	-0.562507074081136	5.34418827334903	4.3162544653366	0.0377499277262633
CG6910	3.11582252904262	-0.150266989700733	10.2484746899971	0.00136797665848932	-0.0225521944950969	-0.150266989700733	0.000424229920220398	0.983567259267406
CG6912	-0.510759970271047	6.63842665638069	3.43070952295804	0.0639946024076786	-0.644828165196494	6.63842665638069	5.44335381118663	0.0196429176985336
CG6923	-0.933453487643496	6.32826910374566	10.2894241454193	0.00133794838001859	0.541746032443169	6.32826910374566	3.54105082234516	0.0598675218073039
CG6928	-0.279376516483895	3.29539449527562	0.487629684814145	0.484986557260866	0.12027673048253	3.29539449527562	0.0913347438212639	0.762487113890213
CG6931	-1.12504069611787	3.91717575834159	13.4566666066777	0.000244137129458556	-0.279724386714593	3.91717575834159	0.872226384376343	0.350339687885915
CG6933	-1.30850066939407	1.75450116712659	5.10303182860573	0.0238840618826064	-0.122066991571299	1.75450116712659	0.0479867462629553	0.826604264741437
CG6937	-0.371929733262218	5.10521563337771	1.784768166502	0.181564911430015	0.154667438528924	5.10521563337771	0.311706120386928	0.576635123988923
CG6950	-0.288968782772513	5.54120324306131	1.10312201138021	0.293581972831299	-0.261579443280974	5.54120324306131	0.903293620822462	0.341900102864771
CG6951	-0.411624513683835	1.45888209405526	0.610669114529072	0.43453598788897	-0.198472552768997	1.45888209405526	0.143250195097729	0.705071021714504
CG6959	1.06399039902486	0.903186069452482	1.66772668307532	0.196563303378142	1.90103262853343	0.903186069452482	5.29977825105852	0.0213281394316087
CG6961	-0.727931809759035	3.1274672904745	4.80972153546361	0.0282996178942048	-0.547633566931537	3.1274672904745	2.74271513532479	0.0976986396920487
CG6962	-0.6744791083366	5.3163906525205	5.18619206581405	0.0227670490101122	-0.379888656550865	5.3163906525205	1.65927225569985	0.197701611076295
CG6966	0.331437993563129	5.07767432285372	1.04111145362161	0.307563118042108	1.03549342332359	5.07767432285372	10.0672683706019	0.00150926631489279
CG6967	0.367012526659647	4.45097201966222	0.947960361893302	0.33023901357337	0.180320049010225	4.45097201966222	0.228263316478007	0.632814553738557
CG6971	-1.05672499332426	1.39882776985837	3.42311768198438	0.0642894932162327	-0.679062688856373	1.39882776985837	1.45142891897278	0.228298808718643
CG6972	0.951601345962916	0.943525120436161	1.84915506218866	0.173881697613597	0.186079442990198	0.943525120436161	0.0684738173836204	0.793571998890884
CG6983	-0.217772724734318	4.19400075838393	0.472001488452377	0.492067828482844	-0.233121844974125	4.19400075838393	0.539337178367837	0.462707551081595
CG6984	-1.22838705329422	2.88387833610114	11.4953086642641	0.000697720706170613	-1.31627504765993	2.88387833610114	13.0100397486039	0.000309825365140206
CG6985	-1.39155318904714	3.33114208246559	14.6693232957743	0.000128114485326782	-0.854555118632566	3.33114208246559	5.73908006544117	0.0165914801912962
CG6999	-1.18215323692846	2.89713020261467	11.2292875673638	0.000805165467013323	-0.525665745509999	2.89713020261467	2.33027377610994	0.126879560432493
CG7006	-0.485101374610575	4.9102259546721	2.78543568979784	0.0951248199631324	-0.302814621183131	4.9102259546721	1.09005696513131	0.296458587583317
CG7009	-1.85380119105089	1.79743225637448	12.0758993581926	0.000510778179718447	-0.458565908756497	1.79743225637448	0.836562804481074	0.360381664391746
CG7011	-0.875135919091466	5.39690970393961	9.89743675219614	0.00165509144996227	-0.497412148561488	5.39690970393961	3.24207557718531	0.0717696627092805
CG7025	2.2353396499579	0.643025104958794	8.0176755348736	0.00463229870908841	2.15145203466861	0.643025104958794	7.38669109708332	0.00657082593984701
CG7028	-0.50225472952946	6.51012698808073	3.87097859944407	0.0491278687186027	-0.170285300706843	6.51012698808073	0.447719370861595	0.503419983172596
CG7029	-0.810040302841253	6.48243145819718	8.12738310102424	0.00436016345600121	-0.254951568255392	6.48243145819718	0.816771274844271	0.366125863535075
CG7033	0.142445914264764	8.29330383906742	0.232835135902633	0.629429540095506	0.336813030115185	8.29330383906742	1.2995823747363	0.254289521746961
CG7044	-0.274768299164829	7.41592179984171	0.899973424849613	0.342788837021544	-0.511726920375268	7.41592179984171	3.10662861489789	0.0779742083904001
CG7049	-0.74673200683157	3.99136639994243	5.64570980016869	0.0174981313889489	0.0244886177603401	3.99136639994243	0.00626341624873916	0.936919877669068
CG7054	-0.878479647285766	6.04441185405288	8.28697739717945	0.00399303983606779	-0.341009737797362	6.04441185405288	1.26878216481672	0.259995269316082
CG7058	1.15549339346362	1.62275053267388	4.35085153867937	0.0369904464477167	0.987673473535302	1.62275053267388	3.1523358520754	0.0758183573735198
CG7065	0.225080603398564	5.23852580644486	0.636377526772883	0.425025599381812	0.203703773451614	5.23852580644486	0.520408799449434	0.470667351874504
CG7069	1.07227817159027	3.50879521918234	3.19116166744391	0.0740373819657367	0.379273430495147	3.50879521918234	0.402993325432469	0.525547413927919
CG7079	2.78005296526544	1.79293337407698	16.7683411354624	4.22320567760215e-05	1.22841105601843	1.79293337407698	3.32202119521289	0.0683577408653142
CG7091	-0.0511234634638652	3.22686842098616	0.021244008228285	0.884116187254075	-0.0935229123121564	3.22686842098616	0.0706618988343131	0.790375483225014
CG7099	-0.229504760472463	4.16193712722638	0.438913131247112	0.507647507607765	-0.0784645204928154	4.16193712722638	0.0514090604449322	0.820629294887058
CG7101	-1.06865827724985	1.09887135962741	3.27848937288889	0.0701935095040484	-0.757329556838869	1.09887135962741	1.6828802513501	0.194542174087815
CG7102	-0.870672629117396	1.83300958778903	3.13496517968051	0.0766300230441948	-0.643900181036558	1.83300958778903	1.73613878446312	0.187628812879616
CG7110	-0.918757520800753	5.00662802321497	10.4653458455578	0.00121634773625325	-0.0194477161082326	5.00662802321497	0.00483672142160074	0.944554587621954
CG7115	0.241318861329361	4.53305243679508	0.769479224246722	0.38037820669255	0.122252584489849	4.53305243679508	0.196526163777832	0.657539559738808
CG7120	-0.321284967483505	3.11475416050654	0.83311657409251	0.361372884510166	-0.956378732057801	3.11475416050654	7.0424663639165	0.00795993436460149
CG7130	-0.49615595645913	5.5992204694724	3.01244274313719	0.0826276852984891	-0.426275696770504	5.5992204694724	2.22516885652395	0.135777812068182
CG7133	-0.313812379075396	5.81675153258197	1.32804040883751	0.249154130460909	-0.508535749527955	5.81675153258197	3.46503989745094	0.0626789954597527
CG7137	0.0308037212889412	3.62610437030739	0.0082577539251929	0.927594152237373	-0.458795471403901	3.62610437030739	1.78988655707517	0.180939985429951
CG7139	-0.365068862418362	5.96231371836155	2.11012016969913	0.146327826430085	-0.17905555600244	5.96231371836155	0.509111050927512	0.475523928731467
CG7142	2.26848854090951	1.78267880802796	15.0732258160476	0.000103419813146619	1.0683528541574	1.78267880802796	3.30746830708794	0.0689656635247305
CG7148	-1.16672276808296	4.25051006040232	17.2119211728981	3.34331783271656e-05	-0.519943400832633	4.25051006040232	3.54707546516459	0.0596504979855117
CG7149	1.54585701614257	3.91121550707237	27.3489325013529	1.69858188582666e-07	-0.300835021634346	3.91121550707237	0.988046605871325	0.320220270172958
CG7154	-0.760787826492252	5.16930803656492	7.08997334075336	0.0077516400309058	-0.256542564097956	5.16930803656492	0.819367288341418	0.365365220796625
CG7156	-1.00391285297844	3.16853010777185	8.34727915532362	0.00386265322368326	-0.149973033486606	3.16853010777185	0.196066009230328	0.657915166062314
CG7168	-1.04459136843897	3.80202385688369	10.0549029047535	0.00151943025244051	-0.552864632144633	3.80202385688369	2.89290947085694	0.0889701223720313
CG7182	0.203225644043539	5.43565623936826	0.49878381772713	0.480034990072261	0.317804091497768	5.43565623936826	1.2188287655963	0.269590629750271
CG7183	0.270975198553015	2.94083288516382	0.571575232288957	0.449633639174603	0.260093715373225	2.94083288516382	0.524206816634888	0.46905266964532
CG7185	0.253561170551702	7.11175196867775	0.896125124552234	0.343822836881875	0.335562648520551	7.11175196867775	1.56790542901584	0.210511457091788
CG7194	1.62656968032163	6.0542862533314	35.6258107249581	2.39098459793296e-09	-0.139562170095048	6.0542862533314	0.269092854801471	0.60394094298861
CG7200	-0.933419313597201	2.92869503958384	7.28854343727636	0.00693957169214429	-1.21642887524209	2.92869503958384	11.9925933074746	0.000534124102165148
CG7206	-0.586323838271949	4.58041317172982	3.82628368556957	0.0504546854987545	-0.219303236574855	4.58041317172982	0.541304037882629	0.46189279281854
CG7218	-0.568681909667226	5.20858919567059	3.36646837019023	0.0665362443225845	-0.224495255705448	5.20858919567059	0.52910500501055	0.466983377141616
CG7220	-0.759796294474093	6.15525888009077	8.81327641251135	0.00299046560598774	-0.319587012709249	6.15525888009077	1.57895867965292	0.20891075105571
CG7222	-0.548819429285097	6.77374218410535	4.40946557810868	0.0357400361968884	0.0521492744567001	6.77374218410535	0.0401735843180511	0.841141568844562
CG7231	1.10925057147557	0.843964651786705	2.19480952942922	0.138476325478777	0.843409177133162	0.843964651786705	1.25607285551294	0.262395756564076
CG7239	-0.895596763845441	4.97288114960306	7.78625398962907	0.00526452372043493	-0.19116642741525	4.97288114960306	0.363130024863537	0.546773017799336
CG7246	-0.134070346229813	2.92930287021933	0.134187101008096	0.714129608400326	0.165616249013224	2.92930287021933	0.206672791546886	0.649387829536602
CG7255	-0.435320573251917	5.80589377295974	2.43800506019124	0.118426751546453	0.719855843009504	5.80589377295974	6.70709993022322	0.00960297737922877
CG7265	-1.11955741721422	4.39996230714786	15.9343360030563	6.55782125324219e-05	-0.501679136087804	4.39996230714786	3.30749398123787	0.0689645859508764
CG7272	0.126316273278881	6.18019427774345	0.251152641151016	0.616264634300102	-0.191450514167153	6.18019427774345	0.57427099530058	0.448566710520959
CG7275	-0.608696300936903	4.65578444092985	4.12393965386692	0.0422805090968982	-0.454974966525997	4.65578444092985	2.31374116753259	0.128235077894299
CG7277	-0.940853771274444	4.73275157177531	10.7579624892817	0.00103831629207001	-0.598757797282501	4.73275157177531	4.42267417866042	0.0354644148934408
CG7280	0.398184292362608	2.73375598696327	0.902990300493425	0.341981165140516	0.375396400746183	2.73375598696327	0.799519873827252	0.371236958125366
CG7289	-0.844035014857771	4.95433299565255	8.62152244425285	0.00332214063375128	-0.373037953759068	4.95433299565255	1.71411717011306	0.190452058920512
CG7322	0.705000056596486	1.93567562001225	2.36133011122683	0.12437610051943	-0.636649701337411	1.93567562001225	1.76360738696863	0.184175198043205
CG7324	-0.79789992050266	7.31299431135389	8.36297181272064	0.0038294378568917	-0.371648477649377	7.31299431135389	1.83438331176166	0.175610686734303
CG7326	-0.199317911503608	3.80292704967145	0.45777535088517	0.498665505220311	-0.398271244255271	3.80292704967145	1.80269008697586	0.179387616412614
CG7332	-0.415557807368749	4.733149514689	1.99235843875712	0.158094502168485	-0.186123126447244	4.733149514689	0.401771347357005	0.526175874414165
CG7339	-0.610957587710259	3.38457706285647	3.12063941775894	0.0773064428499117	-0.442635979309418	3.38457706285647	1.64749832922705	0.199299764132308
CG7341	0.64217142676877	2.85547661935908	3.19205419618469	0.0739969729140841	-0.497562840914346	2.85547661935908	1.79989308574108	0.179725420828855
CG7352	1.76114070635901	0.546242245484676	5.60411770924937	0.0179183156043529	0.676930093732067	0.546242245484676	0.790571702773453	0.373927311116941
CG7357	-0.978687716110014	5.12240129910163	12.8977331554362	0.000328980334426938	-0.276357008718007	5.12240129910163	1.05743204860426	0.303801606642212
CG7358	-0.395190427245713	4.52959077595088	1.95081295608092	0.162499273899121	0.367197297144246	4.52959077595088	1.71445554430059	0.190408305394638
CG7367	0.310067687907753	7.56282669382979	1.24683136603725	0.264158533227337	0.146043641101989	7.56282669382979	0.276786402072808	0.598815300378998
CG7369	0.438313949485665	4.85976477615027	2.36874824384984	0.12378627392487	0.400779973301726	4.85976477615027	1.97652350497661	0.159757127850731
CG7370	1.42761421317775	1.28269258800403	5.27642489244317	0.0216160890577269	0.497274856292754	1.28269258800403	0.621343656111743	0.430548412840693
CG7372	-0.0680827984903865	4.61367943645212	0.0579617228615374	0.809747016181984	0.226748183114055	4.61367943645212	0.645423403849899	0.421753700181353
CG7376	-1.12466766346304	4.25418676347658	12.9651884938349	0.000317336508750751	-0.776758236958469	4.25418676347658	6.29758090843717	0.0120902852766043
CG7379	-0.673552011753505	4.51985098392706	5.85878499349912	0.0154994897647191	0.0180383469246004	4.51985098392706	0.00430560404931801	0.947682673185054
CG7381	0.312309258164399	1.98275440805213	0.482260147584124	0.487400342349217	0.413862393057197	1.98275440805213	0.846221873892369	0.357623353178275
CG7382	-0.901269693973225	4.24951271680313	10.3711050053145	0.00128002911160102	-0.486425378043165	4.24951271680313	3.08282671575185	0.0791229012087569
CG7384	0.776446627942107	2.22897419831643	3.4048559284998	0.0650047905200568	-0.459414894037622	2.22897419831643	1.10690491776542	0.292755741631092
CG7386	-1.36260997112345	1.04125262394474	4.19798449142452	0.0404720547062194	-0.168619859363078	1.04125262394474	0.0706166583108452	0.790441033639329
CG7394	-0.790328715971562	5.0261010625192	8.26639112520381	0.00403857038547228	-0.624990127660938	5.0261010625192	5.19691536466149	0.0226270067818457
CG7407	-1.30877522640033	2.64222492282733	11.7772289055013	0.000599596753437529	-0.556024070429204	2.64222492282733	2.25584943665962	0.133110397629908
CG7408	0.95205851591043	5.62252343840758	7.60332500417869	0.00582607613306201	0.464596834553814	5.62252343840758	1.82583321891146	0.176620498748754
CG7414	-0.910189857643115	7.66851191552348	8.14232402401939	0.00432438241918907	0.105181989485185	7.66851191552348	0.110724050774934	0.739321315353206
CG7420	-0.335699176633172	3.19416679814209	0.913918888777383	0.339076755945145	-0.0791283152118867	3.19416679814209	0.0512204481534582	0.82095304972194
CG7430	-0.256128704332339	6.92461491870036	0.989488059715008	0.31986752936076	0.0369989882631876	6.92461491870036	0.020697526220987	0.885606009231016
CG7453	-0.922208985710534	6.65690501168752	12.1978580126382	0.000478444196521204	-0.0172360247822581	6.65690501168752	0.00435578123452274	0.947379144941289
CG7456	-0.614491522474832	6.08807972635552	6.01479270411	0.0141864448825936	-0.573552776353354	6.08807972635552	5.24112483719212	0.022059006824679
CG7457	-0.695625142972753	4.9424232985937	6.32170183221348	0.0119269108357636	-0.727379484081497	4.9424232985937	6.88571789443337	0.00868871642206836
CG7458	4.12141528210738	2.98802873357006	72.5620706025234	1.61860199727579e-17	1.37983122950686	2.98802873357006	8.06629257256307	0.00450962933368083
CG7461	-0.842838140067777	5.9390437856955	10.0079584901225	0.00155865203349795	-0.690530641092767	5.9390437856955	6.7508797874444	0.00937014696542
CG7466	-1.10496932144489	5.14404094170536	7.04551197442648	0.00794641076413943	-0.191176147797845	5.14404094170536	0.217139088791892	0.641228488911984
CG7470	2.18003423888326	0.20904989302827	6.07927812432087	0.0136776650770314	-0.500399485183319	0.20904989302827	0.274921943154849	0.600049038211963
CG7484	-1.00077376469477	3.95642364001348	10.11572689717	0.0014700944153194	-0.441427313378977	3.95642364001348	2.02631432509916	0.154595121039399
CG7488	-1.08163698451197	4.13810650915532	13.1197815892929	0.000292194096710098	-0.853335819674004	4.13810650915532	8.25951412912435	0.00405389763123741
CG7492	0.0137469013291509	4.55214930164583	0.00256278708036106	0.959625156175492	0.0521709274873064	4.55214930164583	0.0368542112341224	0.847762174675235
CG7504	-0.718408446287222	4.10125584689078	4.14869336841022	0.0416666644926328	-0.757580021953621	4.10125584689078	4.59403955076538	0.0320833140606015
CG7506	-0.832022660742774	3.47311099925302	7.15176465841454	0.0074890264910292	-0.626748738971845	3.47311099925302	4.09689813704275	0.0429619645253812
CG7510	0.0182259434341937	5.74051485683954	0.00352731199077638	0.952640539817841	0.112382004615721	5.74051485683954	0.134075383697223	0.714243407636404
CG7518	-0.062680528523765	7.50432702026969	0.0378951234248461	0.845653884028891	0.0391317477980411	7.50432702026969	0.0147708137076776	0.903267106869666
CG7519	-0.973912375166977	5.30040723415014	13.0750124781133	0.00029926122576751	-0.282618884121088	5.30040723415014	1.13049497568358	0.287669784316769
CG7523	-1.29636104478684	6.26514611651828	21.1818138350088	4.17709368460624e-06	-0.376801935188772	6.26514611651828	1.85464939984783	0.173243608510957
CG7530	-0.278379620945146	6.68291063113447	1.05194021484994	0.305060660794777	0.173535017710588	6.68291063113447	0.410072817958962	0.521932548153555
CG7536	-0.0921423723276756	6.52063606194521	0.122718932394895	0.726104094502283	0.161591632156903	6.52063606194521	0.377736557851556	0.538817088439169
CG7544	-1.57538243530208	3.79817837129537	28.2369084404571	1.07338159388523e-07	-0.87494383431437	3.79817837129537	9.19222750920845	0.00243044938642081
CG7546	-0.366142685106142	6.67588838337961	1.97229226992533	0.160204760524256	0.0788464830943975	6.67588838337961	0.0919050168101414	0.7617691484122
CG7550	-1.34317520110794	1.6679888687294	6.93040743223638	0.00847423816803043	-0.645739063776481	1.6679888687294	1.69830357277191	0.192509982303594
CG7556	-0.156101632007692	5.20741077380822	0.345821202642394	0.556488231766185	0.508875878314686	5.20741077380822	3.69791272962719	0.0544805811526928
CG7564	-0.0478121942668744	6.2908396589566	0.0341996678433958	0.853282746391993	0.326206745792094	6.2908396589566	1.59274475929953	0.206934422231929
CG7565	0.0165575266754153	5.29560494359069	0.00372443768482356	0.951336773459779	0.49412755819608	5.29560494359069	3.32278841502101	0.0683258510086012
CG7568	0.294171206780163	4.63413743203213	0.622701438325588	0.430045182593003	-0.4251751036428	4.63413743203213	1.28408183886995	0.257141463734108
CG7593	-1.49435626532604	5.1835151192796	24.697687644998	6.70645900047142e-07	-0.861157055818651	5.1835151192796	8.49721903538995	0.00355689708619613
CG7600	-0.917019368031142	5.7319950729154	11.0725880786222	0.00087613308776583	-0.514440326374109	5.7319950729154	3.53556286782845	0.0600659436596961
CG7601	-1.1065905654377	3.85549967433724	10.710607248485	0.00106523061836092	-0.601852230411218	3.85549967433724	3.25608103494894	0.0711590011521871
CG7607	-0.228787319815206	2.69219663109099	0.413972708026465	0.519959971729026	-1.36426430320894	2.69219663109099	13.2709461859899	0.000269551124891623
CG7611	-0.108197874389384	7.39246569273252	0.159945854773593	0.68920637184767	0.0648023249137869	7.39246569273252	0.0573988435078174	0.810655438765349
CG7627	0.524635974159287	8.44486019437032	2.24523034994604	0.134026948580818	-0.447318078447025	8.44486019437032	1.63264025510783	0.201338252776323
CG7630	-0.7233380388975	6.73916090205608	7.5173088128312	0.0061108908320352	-0.246634900528894	6.73916090205608	0.883977901402599	0.347114474138437
CG7632	-0.0819321233576919	5.27971301604799	0.0944858725989342	0.758549930219626	-0.699314751681365	5.27971301604799	6.73668495530583	0.00944499769883281
CG7637	-1.06628555298364	6.81379231401214	14.7667003855579	0.00012166513544165	-0.0452241177498206	6.81379231401214	0.0272953402592861	0.868776321705132
CG7638	-1.39323882075542	4.77057350747224	24.2612141735965	8.41159111947996e-07	-0.586778715675859	4.77057350747224	4.50153483039185	0.0338644448171744
CG7639	-0.411272357555358	5.98118423668438	2.03903391995851	0.153306984584307	0.209674622057934	5.98118423668438	0.533782985077067	0.465020741838424
CG7650	-0.585487872707953	4.36945270573037	4.59247850325592	0.0321125456352535	-0.5066091544038	4.36945270573037	3.44092586593616	0.0636000424498252
CG7655	-1.85543794281604	3.28166722878558	30.6147780272775	3.14687696501175e-08	-0.816440484929497	3.28166722878558	6.49851073299107	0.0107964889850375
CG7656	-0.0451106789154944	5.48380511287233	0.0244445772123925	0.875759025189504	0.070636170703233	5.48380511287233	0.0599443797173453	0.806583872217633
CG7668	0.0231636486464604	6.58748941285564	0.00549578682625906	0.940904100390121	-0.0873460228482609	6.58748941285564	0.0780570279551398	0.779947939663041
CG7685	-1.33571410448231	2.55857882744167	10.788437993903	0.00102136030851159	-0.445705321809478	2.55857882744167	1.28595099174474	0.256795474288366
CG7692	-0.0349910230712862	4.67566620906326	0.00965379216737006	0.921730831747883	0.132900885903003	4.67566620906326	0.139385260545957	0.708892912814865
CG7702	3.37106619949574	4.72831928712747	96.10598213226	1.08895267590724e-22	1.74095205801362	4.72831928712747	27.4648012083041	1.59979792869833e-07
CG7705	-0.342621101373977	4.46408674491212	1.60716738924728	0.204890437395091	-0.00897453936513425	4.46408674491212	0.00111269043381768	0.973389887821468
CG7706	-0.33937792199889	3.70326331644561	1.21361574647449	0.270617213009256	0.124546858334736	3.70326331644561	0.166102880922884	0.683598783217862
CG7718	-1.78229024529005	4.59869526466501	31.8430718738617	1.67144796406388e-08	-0.374913316719435	4.59869526466501	1.531815813297	0.215840127993818
CG7720	-1.04325546526212	1.7619028865698	4.32706471643459	0.0375108798048842	-0.86640120547869	1.7619028865698	3.01038270319579	0.0827327557601021
CG7728	0.56010101567155	5.66751969627257	3.38083620926569	0.065958582310959	0.540017448011198	5.66751969627257	3.14096742006189	0.0763485097525632
CG7730	-1.66895935186295	2.55470756677215	14.3302006235639	0.000153384322868926	-0.683072437809575	2.55470756677215	2.59698735426543	0.107067063813413
CG7737	1.30614342502732	4.42818658196347	10.784707054122	0.00102342099623918	0.72717958207025	4.42818658196347	3.38137626711712	0.0659369738889455
CG7739	-0.476355985345492	5.7963629056777	2.82778798252586	0.0926458869780905	-0.263471684106325	5.7963629056777	0.86875526131303	0.351300135525669
CG7741	-1.03404392050466	4.04829004899112	11.5437509738111	0.000679773530593987	-0.360204907596569	4.04829004899112	1.45075560478771	0.228406748030147
CG7744	-0.0671557731142629	6.17455664265699	0.0499119929549465	0.823216483340467	-0.294644495731591	6.17455664265699	0.957014892559874	0.327940121122329
CG7745	-0.981087866416752	3.6787657990539	10.2205660363725	0.00138883220899696	-0.399881549598178	3.6787657990539	1.75526231702214	0.185216551124694
CG7747	-0.810592168067886	3.43979594711106	6.79268857180135	0.00915319551338516	-0.318616925287278	3.43979594711106	1.07867099040331	0.298995054831442
CG7766	-0.437586639244409	6.44314748654062	2.09706256809897	0.147582427793602	-0.157094706168988	6.44314748654062	0.271436910898572	0.602369505124552
CG7772	-1.65098091881923	3.98041044138005	30.9265280203275	2.67983565632549e-08	-1.04452931483418	3.98041044138005	12.9640078434558	0.000317536690800318
CG7778	-1.32960293570521	2.57334314487023	10.3849865071417	0.00127044116091997	0.943056684763418	2.57334314487023	6.07120581027768	0.0137403127162053
CG7781	-0.810033909574762	1.19183406907363	1.06322229007105	0.302481404237947	3.13603245169394	1.19183406907363	20.243935022179	6.8169230149429e-06
CG7785	-1.51826025016769	2.15375641613145	11.5409864940085	0.00068078506936119	-0.843914044431759	2.15375641613145	3.78007435791973	0.0518663556854409
CG7787	-0.935196651153575	4.62138522494803	9.92681260932453	0.00162888359242211	-0.661470679814555	4.62138522494803	5.02527865236431	0.0249799058247431
CG7789	-0.123324664489003	4.67074350214019	0.158361466064164	0.690669576959768	0.0247411834383124	4.67074350214019	0.00638252241807891	0.936324194120295
CG7791	-0.413339480396187	5.31461756666827	2.15235554955326	0.142351344062144	-0.0272617941446921	5.31461756666827	0.00943382627166045	0.922624835593101
CG7800	-1.27898168105372	5.03531679300195	21.3296773713541	3.86698399415897e-06	-0.409920172002019	5.03531679300195	2.28566513670055	0.130574154158516
CG7806	-0.0618224376181472	6.73044255161486	0.0255251822075024	0.873065389688628	-0.124403152592088	6.73044255161486	0.103285420377574	0.747922065089555
CG7810	-0.268580821397402	2.4233946126212	0.463210162714919	0.496127508544495	-0.204315609261984	2.4233946126212	0.267674368039961	0.604896109421589
CG7818	-0.789905568688155	4.73137451560767	8.6484202956171	0.00327345047861226	-0.351048166663546	4.73137451560767	1.73837318735725	0.18734508672664
CG7824	-0.639214732820585	3.33835170379314	3.8129017063152	0.050859270032191	-0.533488826709355	3.33835170379314	2.66154642590469	0.102800744710164
CG7834	-1.36882396760971	5.59785899744857	26.3196926869398	2.89323521916405e-07	-0.826311427210966	5.59785899744857	9.86467863195936	0.00168482103803571
CG7837	-0.65490763490753	3.30037313070303	3.43386788711672	0.063872346902848	-0.556154576062094	3.30037313070303	2.47972164035378	0.11532266116359
CG7839	0.607363877349538	5.24342954690969	4.36349367723105	0.0367169312969422	0.580657939448919	5.24342954690969	3.98435922833609	0.0459245651219926
CG7840	-0.30928051027229	5.03184991054817	0.916435928752946	0.338412524428852	-0.513075077722283	5.03184991054817	2.50367811434168	0.11358075290256
CG7841	-0.536068865883195	4.63824348404456	3.36073291725121	0.0667683465190092	-0.546198886919088	4.63824348404456	3.47864171863734	0.0621657464736027
CG7849	-1.25336244398975	2.13413686597402	8.34263802444804	0.0038725327740468	-0.0978627694000658	2.13413686597402	0.0557549689346164	0.813335751871477
CG7857	-0.789768670794178	4.01501341301056	7.74307210520073	0.00539189931376949	-0.588623093829261	4.01501341301056	4.33661772836582	0.0373009532295696
CG7860	0.211782991612115	3.16856966002216	0.258030799014264	0.611476261229115	1.81307591659983	3.16856966002216	18.9841548397678	1.31808498896448e-05
CG7872	0.279070174175721	6.00243217641258	1.07131538540284	0.300648520339797	0.466552573553273	6.00243217641258	2.98943855484016	0.0838092216323469
CG7878	0.546858782257261	6.94858038198198	3.94154243486359	0.0471075660576709	0.360522386692002	6.94858038198198	1.71640440319421	0.190156535885654
CG7879	-0.180255600337434	5.52653406661938	0.484912798150695	0.486205407735661	-0.139545948973582	5.52653406661938	0.290419613766699	0.589951757343398
